time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
94.158970,0.0208,-0.0604,-0.0202,0.067
94.159864,0.0010,-0.0430,-0.0274,0.051
94.160188,0.0074,-0.0160,-0.0538,0.057
94.169500,0.0107,0.0183,-0.0610,0.065
94.175638,0.0135,0.0574,-0.0490,0.077
94.183985,0.0086,0.0869,-0.0323,0.093
94.191382,-0.0085,0.0832,-0.0059,0.084
94.199979,0.0101,0.1032,0.0276,0.107
94.207512,0.0098,0.1183,0.0396,0.125
94.220683,0.0120,0.1162,0.0300,0.121
94.224462,0.0165,0.0995,0.0276,0.105
94.233171,0.0379,0.0971,0.0109,0.105
94.246194,0.0542,0.0893,-0.0131,0.105
94.249452,0.0654,0.0888,-0.0035,0.110
94.271616,0.0717,0.0739,0.0013,0.103
94.272810,0.0729,0.0662,0.0349,0.104
94.278866,0.0838,0.0585,0.0468,0.112
94.281378,0.0589,0.0439,0.0564,0.093
94.292115,0.0554,0.0267,0.0828,0.103
94.298143,0.0426,0.0071,0.0637,0.077
94.306298,0.0351,-0.0147,0.0804,0.089
94.314601,0.0204,-0.0176,0.0637,0.069
94.330235,-0.0033,-0.0232,0.0062,0.024
94.331863,-0.0267,-0.0148,0.1115,0.116
94.339923,-0.0159,-0.0381,0.1450,0.151
94.356638,0.0011,-0.0237,-0.0393,0.046
94.357590,0.0032,0.0053,-0.1063,0.107
94.364190,0.0037,0.0252,-0.0728,0.077
94.371690,-0.0105,0.0312,-0.1662,0.169
94.379999,-0.0198,0.0456,-0.1255,0.135
94.388414,-0.0385,0.0586,-0.0034,0.070
94.397204,-0.0571,0.0600,0.0349,0.090
94.405705,-0.0492,0.0685,0.0397,0.093
94.413539,-0.0125,0.0310,0.0277,0.043
94.422023,-0.0041,0.0099,0.0276,0.030
94.430190,-0.0124,-0.0112,0.0420,0.045
94.437845,-0.0255,-0.0297,0.0707,0.081
94.457726,-0.0292,-0.0457,0.0635,0.084
94.458716,-0.0167,-0.0381,0.0419,0.059
94.465615,-0.0281,-0.0353,0.0060,0.046
94.470237,-0.0039,-0.0182,-0.0275,0.033
94.478553,0.0009,0.0060,-0.0179,0.019
94.487407,0.0368,0.0303,-0.0036,0.048
94.495255,0.0370,0.0454,0.0347,0.068
94.503728,0.0589,0.0459,0.0395,0.085
94.510910,0.0712,0.0558,0.0275,0.095
94.519254,0.0713,0.0582,0.0180,0.094
94.529847,0.0788,0.0649,0.0060,0.102
94.536146,0.0717,0.0762,-0.0108,0.105
94.558353,0.0431,0.0803,-0.0395,0.099
94.559330,0.0428,0.0820,-0.0658,0.114
94.566026,0.0326,0.0982,-0.0371,0.110
94.568850,0.0244,0.1002,-0.0131,0.104
94.578150,0.0161,0.0997,0.0084,0.101
94.585911,0.0008,0.0846,0.0156,0.086
94.594069,0.0001,0.0648,0.0228,0.069
94.601445,-0.0221,0.0285,0.0468,0.059
94.610805,-0.0178,0.0161,0.0372,0.044
94.618043,-0.0183,0.0015,0.0516,0.055
94.627575,-0.0094,-0.0156,0.0564,0.059
94.633775,0.0044,-0.0326,0.0349,0.048
94.648707,0.0062,-0.0257,0.0301,0.040
94.650422,0.0345,-0.0236,0.0349,0.054
94.678015,0.0245,-0.0165,0.0301,0.042
94.678852,0.0290,-0.0142,0.0397,0.051
94.679244,0.0336,0.0048,0.0229,0.041
94.685906,0.0429,-0.0074,0.0277,0.052
94.691187,0.0332,-0.0076,0.0325,0.047
94.700105,0.0355,0.0063,0.0325,0.049
94.710794,0.0257,0.0205,0.0397,0.052
94.716404,0.0184,0.0176,0.0157,0.030
94.727212,0.0158,0.0194,0.0110,0.027
94.732950,0.0229,0.0286,-0.0010,0.037
94.748217,0.0180,0.0521,-0.0226,0.060
94.749600,0.0111,0.0279,-0.0010,0.030
94.781523,-0.0050,0.0280,0.0205,0.035
94.782463,-0.0280,0.0351,0.0636,0.078
94.782844,-0.0316,0.0207,0.0516,0.064
94.783111,-0.0041,0.0085,0.0205,0.023
94.790573,-0.0057,0.0152,-0.0490,0.052
94.798181,0.0162,0.0148,-0.0562,0.060
94.807168,0.0090,0.0333,-0.0035,0.035
94.814915,0.0082,0.0351,0.0348,0.050
94.824026,0.0373,0.0412,-0.0250,0.061
94.832442,0.0518,0.0523,-0.3098,0.318
94.839749,0.0572,0.0695,-0.4007,0.411
94.861553,-0.0253,0.1047,0.2291,0.253
94.862442,-0.0874,0.0916,0.2530,0.283
94.869353,-0.0579,0.1093,-0.0248,0.126
94.871512,-0.0539,0.0936,0.0063,0.108
94.880168,-0.0293,0.0848,0.1404,0.167
94.888364,0.0047,0.0466,-0.0177,0.050
94.896459,0.0386,0.0468,-0.0968,0.114
94.906045,0.0482,0.0481,-0.1064,0.126
94.913031,0.0307,0.0458,-0.0513,0.075
94.921216,0.0246,0.0371,0.0444,0.063
94.930825,-0.0035,0.0215,0.1617,0.163
94.937257,0.0066,-0.0050,0.2168,0.217
94.953469,-0.0139,-0.0304,0.2048,0.207
94.954354,0.0213,-0.0690,0.1090,0.131
94.961526,0.0304,-0.0869,0.0132,0.093
94.969702,0.0227,-0.1067,-0.0060,0.109
94.978859,0.0245,-0.0949,0.0012,0.098
94.987120,0.0024,-0.0897,-0.0037,0.090
94.995839,-0.0053,-0.0606,-0.0396,0.073
95.002932,-0.0132,-0.0242,-0.0468,0.054
95.011725,-0.0119,0.0075,-0.0420,0.044
95.019137,0.0009,0.0513,-0.0564,0.076
95.030977,0.0012,0.0714,-0.0325,0.078
95.035499,0.0131,0.0940,0.0106,0.095
95.051924,0.0107,0.1068,0.0058,0.108
95.053059,0.0154,0.1049,0.0178,0.108
95.060295,0.0179,0.1149,0.0369,0.122
95.069669,0.0035,0.1055,0.0226,0.108
95.077715,0.0225,0.1074,0.0058,0.110
95.085402,0.0509,0.0973,0.0010,0.110
95.095258,0.0506,0.0943,0.0082,0.107
95.101203,0.0691,0.0841,0.0058,0.109
95.111073,0.0779,0.0737,0.0298,0.111
95.117846,0.0771,0.0563,0.0298,0.100
95.127502,0.0762,0.0439,0.0298,0.093
95.133791,0.0490,0.0172,0.0442,0.068
95.148487,0.0438,-0.0045,0.0634,0.077
95.150538,0.0436,-0.0046,0.0729,0.085
95.166773,0.0266,-0.0191,0.0921,0.098
95.167429,0.0077,-0.0361,0.0825,0.090
95.177289,-0.0037,-0.0294,-0.0109,0.032
95.182854,-0.0151,-0.0256,0.1280,0.131
95.191626,-0.0121,-0.0345,0.1208,0.126
95.199723,-0.0099,-0.0224,-0.0204,0.032
95.207800,-0.0034,0.0067,-0.1018,0.102
95.219695,-0.0153,0.0433,-0.1449,0.152
95.229892,-0.0026,0.0450,-0.1402,0.147
95.233176,-0.0377,0.0409,-0.0420,0.070
95.242134,-0.0613,0.0543,0.0370,0.090
95.248965,-0.0517,0.0535,0.0298,0.080
95.260085,-0.0133,0.0427,0.0466,0.065
95.264334,-0.0274,0.0244,0.0394,0.054
95.278656,-0.0195,0.0085,0.0274,0.035
95.281235,-0.0138,-0.0072,0.0441,0.047
95.289311,-0.0295,-0.0181,0.0824,0.089
95.297267,-0.0431,-0.0291,0.1040,0.116
95.307504,-0.0375,-0.0406,0.0728,0.091
95.314948,-0.0226,-0.0308,0.0321,0.050
95.322825,-0.0267,-0.0238,-0.0086,0.037
95.330910,-0.0165,-0.0049,-0.0158,0.023
95.338580,0.0246,0.0166,-0.0062,0.030
95.346987,0.0275,0.0432,-0.0062,0.052
95.354763,0.0422,0.0699,0.0249,0.085
95.371359,0.0618,0.0818,0.0417,0.111
95.371754,0.0788,0.0888,0.0297,0.122
95.379565,0.0767,0.0715,0.0345,0.110
95.388212,0.0769,0.0873,0.0009,0.116
95.396403,0.0623,0.0789,-0.0398,0.108
95.404508,0.0474,0.0780,-0.0589,0.109
95.413973,0.0252,0.0822,-0.0397,0.095
95.421330,0.0338,0.0815,-0.0014,0.088
95.429918,0.0043,0.0642,-0.0062,0.065
95.437312,-0.0084,0.0708,0.0202,0.074
95.458575,-0.0090,0.0557,0.0345,0.066
95.459030,-0.0121,0.0239,0.0298,0.040
95.462597,-0.0080,0.0185,0.0250,0.032
95.470027,-0.0111,-0.0037,0.0370,0.039
95.477990,-0.0118,-0.0187,0.0274,0.035
95.486459,-0.0006,-0.0190,0.0418,0.046
95.494482,0.0177,-0.0217,0.0585,0.065
95.502823,0.0196,-0.0149,0.0442,0.051
95.511053,0.0262,-0.0080,0.0418,0.050
95.519240,0.0330,-0.0083,0.0442,0.056
95.527920,0.0541,0.0035,0.0490,0.073
95.535458,0.0302,0.0127,0.0418,0.053
95.552452,0.0254,0.0221,0.0466,0.057
95.553066,0.0110,0.0098,0.0346,0.038
95.561472,0.0350,0.0190,0.0203,0.045
95.569504,0.0253,0.0140,0.0131,0.032
95.577241,0.0156,-0.0005,0.0275,0.032
95.585352,-0.0059,0.0211,0.0179,0.028
95.593496,-0.0010,0.0113,0.0346,0.036
95.601224,-0.0297,0.0278,0.0059,0.041
95.610081,-0.0130,0.0275,0.0011,0.030
95.618152,-0.0109,0.0343,-0.0324,0.048
95.627151,-0.0231,0.0268,-0.0444,0.057
95.634075,-0.0090,0.0530,-0.0491,0.073
95.645729,-0.0092,0.0551,-0.0276,0.062
95.650169,0.0149,0.0672,-0.0013,0.069
95.666413,0.0010,0.0529,0.0442,0.069
95.666942,-0.0056,0.0267,0.0586,0.065
95.674683,0.0141,0.0241,0.0370,0.046
95.682736,0.0264,0.0138,-0.0133,0.033
95.691646,0.0239,0.0203,-0.0444,0.054
95.699272,0.0141,0.0052,-0.0109,0.019
95.708384,0.0184,0.0236,0.0466,0.055
95.716151,0.0169,0.0297,-0.0012,0.034
95.725424,0.0490,0.0383,-0.2717,0.279
95.732884,0.0309,0.0601,-0.3554,0.362
95.746456,-0.0230,0.0857,0.2743,0.288
95.748735,-0.0712,0.0704,0.3653,0.379
95.760824,-0.0514,0.0834,0.0636,0.117
95.765018,-0.0454,0.0672,0.0851,0.118
95.783107,-0.0261,0.0482,0.0779,0.095
95.783598,0.0220,0.0455,-0.0610,0.079
95.789888,0.0292,0.0503,-0.1257,0.138
95.798629,0.0434,0.0538,-0.1377,0.154
95.808702,0.0309,0.0564,-0.0731,0.097
95.814619,-0.0011,0.0600,0.0274,0.066
95.826412,-0.0000,0.0373,0.1208,0.126
95.830676,-0.0063,0.0231,0.2094,0.211
95.839571,-0.0239,-0.0092,0.2070,0.209
95.847428,0.0017,-0.0381,0.1471,0.152
95.855357,0.0394,-0.0867,0.0513,0.108
95.867215,0.0551,-0.1210,-0.0158,0.134
95.872345,0.0588,-0.1120,-0.0278,0.129
95.880412,0.0457,-0.1072,-0.0445,0.125
95.888529,0.0254,-0.0830,-0.0541,0.102
95.896738,0.0120,-0.0561,-0.0422,0.071
95.905275,0.0103,-0.0053,-0.0278,0.030
95.913101,-0.0012,0.0433,-0.0159,0.046
95.921286,0.0156,0.0628,-0.0111,0.066
95.930428,0.0295,0.0897,0.0033,0.094
95.937416,0.0268,0.1020,0.0201,0.107
95.947827,0.0386,0.1261,0.0225,0.134
95.954360,0.0287,0.1191,0.0177,0.124
95.962268,0.0214,0.1213,0.0273,0.126
95.970350,0.0330,0.1140,0.0273,0.122
95.978753,0.0374,0.1064,0.0225,0.115
95.986944,0.0558,0.0987,0.0369,0.119
95.994675,0.0478,0.0956,0.0393,0.114
96.002604,0.0541,0.0853,0.0273,0.105
96.010600,0.0556,0.0630,0.0393,0.093
96.019279,0.0500,0.0336,0.0656,0.089
96.030091,0.0208,0.0138,0.0680,0.072
96.036066,0.0228,-0.0082,0.0633,0.068
96.050237,0.0227,-0.0230,0.0656,0.073
96.053017,-0.0035,-0.0448,0.0776,0.090
96.060741,0.0016,-0.0498,0.0656,0.082
96.068711,-0.0123,-0.0457,0.0465,0.066
96.076774,-0.0408,-0.0562,-0.0182,0.072
96.084374,-0.0261,-0.0359,0.1255,0.133
96.094112,-0.0101,-0.0328,0.0273,0.044
96.100961,0.0073,-0.0063,-0.1642,0.164
96.109230,-0.0055,0.0112,-0.1187,0.119
96.117449,-0.0143,0.0394,-0.0708,0.082
96.125912,-0.0208,0.0593,-0.0517,0.081
96.134007,-0.0278,0.0628,-0.0110,0.070
96.142731,-0.0329,0.0592,0.0082,0.068
96.150969,-0.0235,0.0623,-0.0014,0.067
96.164974,-0.0041,0.0462,-0.0110,0.048
96.166349,0.0104,0.0398,-0.0086,0.042
96.176120,-0.0039,0.0145,0.0154,0.022
96.183054,0.0012,-0.0034,0.0489,0.049
96.191350,-0.0295,-0.0072,0.0776,0.083
96.199745,-0.0264,-0.0207,0.0824,0.089
96.207604,-0.0353,-0.0276,0.0513,0.068
96.215916,-0.0132,-0.0299,0.0273,0.043
96.224268,-0.0054,-0.0131,-0.0086,0.017
96.232613,0.0237,0.0013,-0.0326,0.040
96.243022,0.0430,0.0157,-0.0278,0.054
96.248604,0.0599,0.0398,-0.0086,0.072
96.262624,0.0480,0.0568,0.0153,0.076
96.265291,0.0531,0.0687,0.0297,0.092
96.275297,0.0607,0.0636,0.0345,0.094
96.281669,0.0584,0.0629,0.0488,0.099
96.292577,0.0584,0.0669,0.0153,0.090
96.298706,0.0415,0.0538,-0.0302,0.074
96.308376,0.0412,0.0528,-0.0398,0.078
96.314503,0.0333,0.0615,-0.0326,0.077
96.324890,0.0135,0.0465,-0.0134,0.050
96.330414,-0.0015,0.0651,-0.0206,0.068
96.345329,0.0002,0.0599,0.0082,0.060
96.346623,-0.0099,0.0449,0.0130,0.048
96.354845,-0.0247,0.0396,0.0106,0.048
96.367110,-0.0180,0.0200,0.0274,0.038
96.375770,-0.0256,0.0052,0.0369,0.045
96.380147,0.0051,0.0121,0.0369,0.039
96.388750,-0.0049,-0.0145,0.0274,0.031
96.396431,0.0092,-0.0146,0.0465,0.050
96.404718,0.0233,0.0043,0.0322,0.040
96.413213,0.0229,0.0042,0.0130,0.027
96.421404,0.0394,0.0065,0.0202,0.045
96.428952,0.0273,0.0041,0.0082,0.029
96.437481,0.0273,0.0161,0.0178,0.036
96.447553,0.0179,0.0210,0.0010,0.028
96.453717,0.0183,0.0261,0.0058,0.032
96.462338,0.0236,0.0075,0.0178,0.030
96.470359,0.0049,0.0201,0.0034,0.021
96.478195,0.0078,0.0279,0.0058,0.030
96.486547,0.0083,0.0332,-0.0014,0.034
96.494901,-0.0008,0.0238,0.0106,0.026
96.502666,-0.0052,0.0099,-0.0110,0.016
96.516144,-0.0192,0.0246,-0.0158,0.035
96.521998,-0.0069,0.0320,-0.0253,0.041
96.528628,-0.0065,0.0229,-0.0206,0.031
96.536191,-0.0157,0.0185,-0.0182,0.030
96.548228,-0.0057,0.0283,-0.0230,0.037
96.551877,0.0016,0.0454,-0.0254,0.052
96.560556,0.0135,0.0218,-0.0110,0.028
96.568313,0.0013,0.0248,0.0082,0.026
96.576784,0.0009,0.0299,0.0082,0.031
96.584880,-0.0091,0.0492,0.0273,0.057
96.593878,-0.0025,0.0395,0.0154,0.042
96.601115,-0.0032,0.0465,0.0058,0.047
96.609517,0.0081,0.0440,-0.0110,0.046
96.618033,0.0028,0.0558,-0.0110,0.057
96.626121,0.0215,0.0604,0.0010,0.064
96.634650,0.0072,0.0579,0.0321,0.067
96.642902,0.0197,0.0557,0.0824,0.101
96.650633,0.0013,0.0511,0.1063,0.118
96.666520,0.0187,0.0248,0.0920,0.097
96.667065,0.0171,0.0174,0.0489,0.055
96.676506,0.0344,0.0050,0.0034,0.035
96.683160,0.0228,0.0071,0.0010,0.024
96.693175,0.0208,0.0021,0.0345,0.040
96.699844,0.0134,0.0113,0.0393,0.043
96.709908,0.0378,0.0180,-0.1331,0.139
96.716144,0.0353,0.0326,-0.3724,0.376
96.724145,0.0052,0.0606,-0.0587,0.085
96.732593,-0.0550,0.0626,0.4177,0.426
96.746846,-0.0517,0.0757,0.0514,0.105
96.749426,-0.0316,0.0620,0.0753,0.103
96.770203,-0.0059,0.0427,0.0681,0.081
96.770914,0.0253,0.0370,-0.0780,0.090
96.777484,0.0373,0.0220,-0.1905,0.195
